scene_id,scene_type,images_total,images_sampled,edge_density,laplacian_var,open_ratio,visual_clutter,base_score,type_bonus,chair_count,interaction_count,small_clutter_count,generic_object_count,annotated_object_count,meta_bonus,final_score,representative_image
f33e242463,bathroom,1138,8,0.01877744495868683,16.573850631713867,0.9341622591018677,0.0,1.0,-0.15,0,0,0,0,0,0.0,0.85,data/f33e242463/dslr/resized_undistorted_images/936770b1_DSC05798.JPG
15155a88fb,bathroom,715,8,0.02856776863336563,27.204126358032227,0.9332878589630127,0.0,1.0,-0.15,0,0,0,0,0,0.0,0.85,data/15155a88fb/dslr/resized_undistorted_images/DSC02552.JPG
0e28968c1f,bathroom,597,8,0.023774150758981705,13.833229064941406,0.9329255223274231,0.0,1.0,-0.15,0,0,0,0,0,0.0,0.85,data/0e28968c1f/dslr/resized_undistorted_images/f7226bb3_DSC09827.JPG
e7af285f7d,bathroom,1454,8,0.01993376761674881,19.10044288635254,0.9326629042625427,0.0,1.0,-0.15,0,0,0,0,0,0.0,0.85,data/e7af285f7d/dslr/resized_undistorted_images/DSC02866.JPG
3391ff8a71,bathroom,618,8,0.01986972987651825,24.597063064575195,0.9294581413269043,0.0,1.0,-0.15,0,0,0,0,0,0.0,0.85,data/3391ff8a71/dslr/resized_undistorted_images/dc974236_DSC03787.JPG
9e9d017ad1,bathroom,625,8,0.021227311342954636,16.336483001708984,0.9277194142341614,0.0,1.0,-0.15,0,0,0,0,0,0.0,0.85,data/9e9d017ad1/dslr/resized_undistorted_images/4f0a8bdc_DSC06669.JPG
04c23ccd1d,bathroom,1140,8,0.01951112411916256,22.13251495361328,0.9269049167633057,0.0,1.0,-0.15,0,0,0,0,0,0.0,0.85,data/04c23ccd1d/dslr/resized_undistorted_images/580141e0_DSC03618.JPG
b97261909e,bathroom,556,8,0.019844116643071175,17.214603424072266,0.9262566566467285,0.0,1.0,-0.15,0,0,0,0,0,0.0,0.85,data/b97261909e/dslr/resized_undistorted_images/DSC03653.JPG
9ad3639fbe,bathroom,679,8,0.0193793922662735,17.812803268432617,0.9261768460273743,0.0,1.0,-0.15,0,0,0,0,0,0.0,0.85,data/9ad3639fbe/dslr/resized_undistorted_images/f7226bb3_DSC03510.JPG
5371eff4f9,bathroom,239,8,0.02475300058722496,22.66598129272461,0.9248769879341125,0.0,1.0,-0.15,0,0,0,0,0,0.0,0.85,data/5371eff4f9/dslr/resized_undistorted_images/DSC04736.JPG
684d4da1fe,bathroom,645,8,0.02506403625011444,22.112049102783203,0.922945499420166,0.0,1.0,-0.15,0,0,0,0,0,0.0,0.85,data/684d4da1fe/dslr/resized_undistorted_images/e7c619ce_DSC00182.JPG
d6419f6478,bathroom,122,8,0.02901419624686241,22.51853370666504,0.9224035739898682,0.0,1.0,-0.15,0,0,0,0,0,0.0,0.85,data/d6419f6478/dslr/resized_undistorted_images/DSC00524.JPG
9f7641ce94,bathroom,203,8,0.016623975709080696,13.998916625976562,0.921951413154602,0.0,1.0,-0.15,0,0,0,0,0,0.0,0.85,data/9f7641ce94/dslr/resized_undistorted_images/DSC03703.JPG
8a87c2ed7d,bathroom,574,8,0.024022981524467468,24.32258415222168,0.918919563293457,0.0,1.0,-0.15,0,0,0,0,0,0.0,0.85,data/8a87c2ed7d/dslr/resized_undistorted_images/02dd3b53_DSC03932.JPG
d497bb124d,apartment,1411,8,0.04446355253458023,46.93499755859375,0.864055871963501,0.16196151615873522,0.8380384838412648,0.06,1,2,46,17,132,-0.04866666666666666,0.8493718171745981,data/d497bb124d/dslr/resized_undistorted_images/b6b7bda7_DSC09319.JPG
303745abc7,office,1090,8,0.04288093000650406,73.61798095703125,0.8616954684257507,0.21247275132540608,0.7875272486745939,0.06,0,0,0,0,0,0.0,0.847527248674594,data/303745abc7/dslr/resized_undistorted_images/DSC05871.JPG
c6c184cec0,bedroom / hotel,1861,8,0.04853995889425278,42.92925262451172,0.8683310747146606,0.1726053118033843,0.8273946881966157,0.02,0,0,0,0,0,0.0,0.8473946881966157,data/c6c184cec0/dslr/resized_undistorted_images/b029de73_DSC09108.JPG
abdb2a6169,apartment,2143,8,0.05131550133228302,56.980712890625,0.8724002838134766,0.21488713397730316,0.7851128660226968,0.06,0,0,0,0,0,0.0,0.8451128660226968,data/abdb2a6169/dslr/resized_undistorted_images/DSC01576.JPG
3ff873c77e,kitchen,1487,8,0.04831491410732269,42.95433044433594,0.864232063293457,0.17504828214207538,0.8249517178579246,0.02,0,0,0,0,0,0.0,0.8449517178579247,data/3ff873c77e/dslr/resized_undistorted_images/e550b378_DSC07311.JPG
3799bd47b3,bedroom / hotel,1216,8,0.04369145259261131,39.69700622558594,0.8266888856887817,0.17542333244109876,0.8245766675589012,0.02,0,0,0,0,0,0.0,0.8445766675589013,data/3799bd47b3/dslr/resized_undistorted_images/f7226bb3_DSC02868.JPG
27be88d408,apartment,2612,8,0.049216918647289276,73.80157470703125,0.898002028465271,0.2162892852371305,0.7837107147628695,0.06,0,0,0,0,0,0.0,0.8437107147628695,data/27be88d408/dslr/resized_undistorted_images/02dd3b53_DSC03420.JPG
7ffc86edf4,apartment,1283,8,0.0481099970638752,54.74549102783203,0.8451030850410461,0.21633001823380904,0.783669981766191,0.06,0,0,0,0,0,0.0,0.843669981766191,data/7ffc86edf4/dslr/resized_undistorted_images/DSC06268.JPG
7e7d2e8640,apartment,1121,8,0.04878878593444824,58.16363525390625,0.8574069142341614,0.21652547593621793,0.783474524063782,0.06,0,0,0,0,0,0.0,0.843474524063782,data/7e7d2e8640/dslr/resized_undistorted_images/fab33da9_DSC01107.JPG
bf50f418ba,kitchen,2162,8,0.04295594245195389,69.31767272949219,0.8914328217506409,0.17707892752200546,0.8229210724779945,0.02,0,0,0,0,0,0.0,0.8429210724779945,data/bf50f418ba/dslr/resized_undistorted_images/f23f5431_DSC08716.JPG
0e900bcc5c,stairwell,1033,8,0.05011160671710968,50.898704528808594,0.9231516122817993,0.1571025678072973,0.8428974321927027,0.0,0,0,0,0,0,0.0,0.8428974321927027,data/0e900bcc5c/dslr/resized_undistorted_images/02dd3b53_DSC06044.JPG
31a2c91c43,bathroom,246,8,0.03145674616098404,25.65601348876953,0.9087300300598145,0.0071310687103859835,0.9928689312896141,-0.15,0,0,0,0,0,0.0,0.842868931289614,data/31a2c91c43/dslr/resized_undistorted_images/DSC07651.JPG
2f6f83ea1f,apartment,1332,8,0.048188671469688416,63.96550750732422,0.8665724992752075,0.2174101521186626,0.7825898478813373,0.06,0,0,0,0,0,0.0,0.8425898478813374,data/2f6f83ea1f/dslr/resized_undistorted_images/e7c619ce_DSC00084.JPG
5298ec174f,apartment,1205,8,0.050428129732608795,56.150211334228516,0.8617985248565674,0.2175526198943621,0.782447380105638,0.06,0,0,0,0,0,0.0,0.842447380105638,data/5298ec174f/dslr/resized_undistorted_images/DSC04130.JPG
f3685d06a9,bathroom,157,8,0.028979435563087463,25.232168197631836,0.9052559733390808,0.00853443812691928,0.9914655618730808,-0.15,0,0,0,0,0,0.0,0.8414655618730807,data/f3685d06a9/dslr/resized_undistorted_images/DSC04556.JPG
7968e15e5e,office,425,8,0.05324575677514076,50.455482482910156,0.8638064861297607,0.21946604614790488,0.7805339538520951,0.06,0,0,0,0,0,0.0,0.8405339538520951,data/7968e15e5e/dslr/resized_undistorted_images/DSC04412.JPG
fb564c935d,conference room,161,8,0.053082920610904694,63.2298469543457,0.8684175610542297,0.2418849021395382,0.7581150978604618,0.08,0,0,0,0,0,0.0,0.8381150978604618,data/fb564c935d/dslr/resized_undistorted_images/DSC01670.JPG
c50d2d1d42,office,327,8,0.04713663458824158,63.34284591674805,0.8522273898124695,0.22293545872545065,0.7770645412745494,0.06,0,0,0,0,0,0.0,0.8370645412745494,data/c50d2d1d42/dslr/resized_undistorted_images/DSC01518.JPG
e35232b92f,apartment,1557,8,0.05321648344397545,43.828399658203125,0.8436868190765381,0.22303344994608593,0.776966550053914,0.06,0,0,0,0,0,0.0,0.8369665500539141,data/e35232b92f/dslr/resized_undistorted_images/cd52bae4_DSC04261.JPG
4808c4a397,bedroom / hotel,1759,8,0.04653102904558182,61.51592254638672,0.8860505223274231,0.1853547545588532,0.8146452454411468,0.02,0,0,0,0,0,0.0,0.8346452454411468,data/4808c4a397/dslr/resized_undistorted_images/91954a0d_DSC04243.JPG
3b50ff5f35,apartment,2724,8,0.049734704196453094,56.62773895263672,0.8490293025970459,0.22606476466718262,0.7739352353328174,0.06,0,0,0,0,0,0.0,0.8339352353328173,data/3b50ff5f35/dslr/resized_undistorted_images/f674dab1_DSC01330.JPG
82bf847c8b,bathroom,870,8,0.025993486866354942,26.349685668945312,0.8950033187866211,0.017696461341575313,0.9823035386584247,-0.15,0,0,0,0,0,0.0,0.8323035386584247,data/82bf847c8b/dslr/resized_undistorted_images/f674dab1_DSC04134.JPG
07e6f56969,bathroom,461,8,0.02452978678047657,21.50385284423828,0.8941555619239807,0.018454037637172988,0.981545962362827,-0.15,0,0,0,0,0,0.0,0.831545962362827,data/07e6f56969/dslr/resized_undistorted_images/38651623_DSC09765.JPG
49a82360aa,office,304,8,0.050495829433202744,67.84004974365234,0.8780418634414673,0.2285501824167943,0.7714498175832056,0.06,0,0,0,0,0,0.0,0.8314498175832057,data/49a82360aa/dslr/resized_undistorted_images/DSC00124.JPG
0f69aefe3d,bathroom,831,8,0.02187865972518921,30.155982971191406,0.8997074365615845,0.018703275263988416,0.9812967247360116,-0.15,0,0,0,0,0,0.0,0.8312967247360116,data/0f69aefe3d/dslr/resized_undistorted_images/DSC06331.JPG
d902931864,apartment,1582,8,0.05634148046374321,45.833675384521484,0.8614959716796875,0.2291192688826308,0.7708807311173692,0.06,0,0,0,0,0,0.0,0.8308807311173692,data/d902931864/dslr/resized_undistorted_images/DSC01408.JPG
268513240f,bathroom,1169,8,0.025967871770262718,31.335309982299805,0.9018350839614868,0.019337170097599124,0.9806628299024008,-0.15,0,0,0,0,0,0.0,0.8306628299024008,data/268513240f/dslr/resized_undistorted_images/1d1b2a6f_DSC00001.JPG
09bced689e,office,304,8,0.04961394518613815,74.01179504394531,0.8858842849731445,0.22981736885084228,0.7701826311491577,0.06,0,0,0,0,0,0.0,0.8301826311491578,data/09bced689e/dslr/resized_undistorted_images/DSC08699.JPG
bcd2436daf,apartment,232,8,0.052270565181970596,53.63279342651367,0.8536801934242249,0.2298251589297027,0.7701748410702973,0.06,0,0,0,0,0,0.0,0.8301748410702974,data/bcd2436daf/dslr/resized_undistorted_images/DSC05498.JPG
01ce24e652,classroom,1244,8,0.04709272459149361,77.9782485961914,0.8904587626457214,0.2199842964120757,0.7800157035879243,0.05,0,0,0,0,0,0.0,0.8300157035879243,data/01ce24e652/dslr/resized_undistorted_images/02dd3b53_DSC01708.JPG
6a217fbcb0,apartment,758,8,0.048893075436353683,63.12863540649414,0.8540492057800293,0.23078967785290658,0.7692103221470934,0.06,0,0,0,0,0,0.0,0.8292103221470934,data/6a217fbcb0/dslr/resized_undistorted_images/297c6fed_DSC04529.JPG
666d04a14a,bedroom / hotel,1399,8,0.05126427114009857,55.23316955566406,0.8936170339584351,0.19188061262135872,0.8081193873786413,0.02,0,0,0,0,0,0.0,0.8281193873786413,data/666d04a14a/dslr/resized_undistorted_images/f31beca7_DSC02343.JPG
10c8ab99f4,bathroom,1084,8,0.03212273120880127,30.451698303222656,0.901412844657898,0.02328607463391299,0.976713925366087,-0.15,0,0,0,0,0,0.0,0.826713925366087,data/10c8ab99f4/dslr/resized_undistorted_images/6ec0681d_DSC06031.JPG
1ae9e5d2a6,conference room,193,8,0.04960480332374573,76.197265625,0.8635637760162354,0.2544099036646359,0.7455900963353641,0.08,0,0,0,0,0,0.0,0.8255900963353641,data/1ae9e5d2a6/dslr/resized_undistorted_images/DSC06784.JPG
fc2875ea52,bedroom / hotel,1232,8,0.04717322811484337,52.59253692626953,0.8579122424125671,0.19495241986930756,0.8050475801306924,0.02,0,0,0,0,0,0.0,0.8250475801306925,data/fc2875ea52/dslr/resized_undistorted_images/DSC07235.JPG
151178afd7,apartment,533,8,0.05655737593770027,62.91939926147461,0.897297203540802,0.23507791076606036,0.7649220892339397,0.06,0,0,0,0,0,0.0,0.8249220892339397,data/151178afd7/dslr/resized_undistorted_images/DSC00077.JPG
6c75a5290e,apartment,1505,8,0.03575270622968674,41.30467224121094,0.8370013236999512,0.12472484024145412,0.8752751597585459,0.06,0,5,51,40,158,-0.111,0.8242751597585458,data/6c75a5290e/dslr/resized_undistorted_images/c8572a21_DSC07063.JPG
f8062cb7ce,office,299,8,0.04707077145576477,79.59471130371094,0.8764328956604004,0.23586881222539222,0.7641311877746078,0.06,0,0,0,0,0,0.0,0.8241311877746078,data/f8062cb7ce/dslr/resized_undistorted_images/DSC09064.JPG
c2522abc00,classroom,1189,8,0.04623646289110184,77.43229675292969,0.8760106563568115,0.22687477685291504,0.773125223147085,0.05,0,0,0,0,0,0.0,0.823125223147085,data/c2522abc00/dslr/resized_undistorted_images/cab8bdfc_DSC01569.JPG
16c9bd2e1e,apartment,305,8,0.05034580081701279,70.30270385742188,0.8723636865615845,0.23806906505019215,0.7619309349498078,0.06,0,0,0,0,0,0.0,0.8219309349498078,data/16c9bd2e1e/dslr/resized_undistorted_images/DSC04958.JPG
f8f12e4e6b,office,354,8,0.054661884903907776,59.217567443847656,0.87140953540802,0.23952404100164065,0.7604759589983594,0.06,0,0,0,0,0,0.0,0.8204759589983595,data/f8f12e4e6b/dslr/resized_undistorted_images/DSC09790.JPG
52599ae063,office,274,8,0.04618889093399048,74.61848449707031,0.8546841740608215,0.23961446783259455,0.7603855321674055,0.06,0,0,0,0,0,0.0,0.8203855321674054,data/52599ae063/dslr/resized_undistorted_images/DSC05093.JPG
be91f7884d,bathroom,110,8,0.03424326702952385,23.141071319580078,0.9012067914009094,0.029627748394275844,0.9703722516057242,-0.15,0,0,0,0,0,0.0,0.8203722516057241,data/be91f7884d/dslr/resized_undistorted_images/DSC08633.JPG
de5881aa12,bedroom / hotel,1633,8,0.04985180124640465,71.39620971679688,0.9320545196533203,0.19969559992238828,0.8003044000776117,0.02,0,0,0,0,0,0.0,0.8203044000776117,data/de5881aa12/dslr/resized_undistorted_images/653ad7ec_DSC09323.JPG
1b9692f0c7,copy / mail room,223,8,0.05066049471497536,56.871849060058594,0.8846476078033447,0.20000078691539966,0.7999992130846003,0.02,0,0,0,0,0,0.0,0.8199992130846003,data/1b9692f0c7/dslr/resized_undistorted_images/DSC00001.JPG
77fe971eba,apartment,2470,8,0.04906689375638962,57.268707275390625,0.8306615352630615,0.2400762567985505,0.7599237432014495,0.06,0,0,0,0,0,0.0,0.8199237432014495,data/77fe971eba/dslr/resized_undistorted_images/f7226bb3_DSC00568.JPG
68739bdf1f,copy / mail room,588,8,0.04525578022003174,76.59889221191406,0.8975166082382202,0.20031357705964742,0.7996864229403526,0.02,0,0,0,0,0,0.0,0.8196864229403527,data/68739bdf1f/dslr/resized_undistorted_images/DSC08286.JPG
612f70fe00,apartment,1293,8,0.04221860319375992,52.19677734375,0.8898603916168213,0.1375052314406736,0.8624947685593264,0.06,1,3,59,52,158,-0.10366666666666666,0.8188281018926596,data/612f70fe00/dslr/resized_undistorted_images/f7226bb3_DSC01686.JPG
0a5c013435,storage / basement / garage,147,8,0.043667666614055634,35.83857345581055,0.8996942043304443,0.1017548290594059,0.8982451709405941,-0.08,0,0,0,0,0,0.0,0.8182451709405941,data/0a5c013435/dslr/resized_undistorted_images/DSC01815.JPG
a980334473,copy / mail room,848,8,0.045852240175008774,83.2292709350586,0.9297007918357849,0.20249284911408086,0.7975071508859192,0.02,0,0,0,0,0,0.0,0.8175071508859192,data/a980334473/dslr/resized_undistorted_images/DSC04721.JPG
b8d441d736,classroom,1112,8,0.04356520622968674,82.12220764160156,0.8634408116340637,0.23306820228092423,0.7669317977190757,0.05,0,0,0,0,0,0.0,0.8169317977190758,data/b8d441d736/dslr/resized_undistorted_images/1fd826c9_DSC02864.JPG
0d8ead0038,bathroom,955,8,0.0333302840590477,23.36032485961914,0.8915691375732422,0.033072046040108896,0.9669279539598911,-0.15,0,0,0,0,0,0.0,0.816927953959891,data/0d8ead0038/dslr/resized_undistorted_images/4859d509_DSC08130.JPG
69e5939669,classroom,235,8,0.04917117953300476,74.22726440429688,0.8798537254333496,0.23316324672120584,0.7668367532787942,0.05,0,0,0,0,0,0.0,0.8168367532787942,data/69e5939669/dslr/resized_undistorted_images/DSC01003.JPG
1ada7a0617,office,360,8,0.047235436737537384,81.40477752685547,0.8736303448677063,0.24319648509337155,0.7568035149066284,0.06,0,0,0,0,0,0.0,0.8168035149066284,data/1ada7a0617/dslr/resized_undistorted_images/DSC03719.JPG
3a43c7b8d2,apartment,2396,8,0.05415873974561691,56.93293762207031,0.8586070537567139,0.24320519094549264,0.7567948090545074,0.06,0,0,0,0,0,0.0,0.8167948090545074,data/3a43c7b8d2/dslr/resized_undistorted_images/30b51560_DSC04426.JPG
bb87c292ad,apartment,955,8,0.037951916456222534,44.76622009277344,0.880827784538269,0.10545089525907897,0.8945491047409211,0.06,3,6,181,124,386,-0.13824999999999998,0.8162991047409212,data/bb87c292ad/dslr/resized_undistorted_images/DSC07163.JPG
a892730b61,conference room,1670,8,0.05089285597205162,57.18830871582031,0.815455436706543,0.26382823582774995,0.73617176417225,0.08,0,0,0,0,0,0.0,0.81617176417225,data/a892730b61/dslr/resized_undistorted_images/830fe74e_DSC05791.JPG
b09431c547,bathroom,290,8,0.03409689664840698,23.04646110534668,0.8952859044075012,0.0340902354960708,0.9659097645039292,-0.15,0,0,0,0,0,0.0,0.8159097645039292,data/b09431c547/dslr/resized_undistorted_images/DSC00910.JPG
f07340dfea,office,476,8,0.049527958035469055,81.63783264160156,0.8876363039016724,0.24415875175442112,0.7558412482455789,0.06,0,0,0,0,0,0.0,0.8158412482455788,data/f07340dfea/dslr/resized_undistorted_images/DSC04368.JPG
6ebe30292e,office,778,8,0.04613766074180603,87.87931823730469,0.8811502456665039,0.24418070278541726,0.7558192972145827,0.06,0,0,0,0,0,0.0,0.8158192972145828,data/6ebe30292e/dslr/resized_undistorted_images/DSC02021.JPG
fe3fc057a1,apartment,1422,8,0.05113619565963745,67.95945739746094,0.864132285118103,0.24486175160733215,0.7551382483926679,0.06,0,0,0,0,0,0.0,0.8151382483926679,data/fe3fc057a1/dslr/resized_undistorted_images/DSC05360.JPG
58d446b708,bathroom,689,8,0.034373171627521515,29.22137451171875,0.8990558385848999,0.035486637130711776,0.9645133628692882,-0.15,0,0,0,0,0,0.0,0.8145133628692882,data/58d446b708/dslr/resized_undistorted_images/f7226bb3_DSC06573.JPG
a1d9da703c,office,279,8,0.05725446343421936,69.49060821533203,0.9056383371353149,0.24569629283529745,0.7543037071647025,0.06,0,0,0,0,0,0.0,0.8143037071647026,data/a1d9da703c/dslr/resized_undistorted_images/DSC03303.JPG
8a35ef3cfe,apartment,359,8,0.052301667630672455,57.9464111328125,0.8459674119949341,0.24616658467492153,0.7538334153250785,0.06,0,0,0,0,0,0.0,0.8138334153250786,data/8a35ef3cfe/dslr/resized_undistorted_images/DSC00489.JPG
1c876c250f,bathroom,180,8,0.032192256301641464,27.6519775390625,0.8802692890167236,0.03672780487228472,0.9632721951277152,-0.15,0,0,0,0,0,0.0,0.8132721951277152,data/1c876c250f/dslr/resized_undistorted_images/DSC05708.JPG
10eda02798,bathroom,569,8,0.03156835585832596,27.47780990600586,0.8751728534698486,0.03775037543354922,0.9622496245664508,-0.15,0,0,0,0,0,0.0,0.8122496245664508,data/10eda02798/dslr/resized_undistorted_images/DSC06600.JPG
deb1867829,conference room,1176,8,0.06451624631881714,56.615516662597656,0.8957645893096924,0.2679489438545062,0.7320510561454938,0.08,0,0,0,0,0,0.0,0.8120510561454938,data/deb1867829/dslr/resized_undistorted_images/02dd3b53_DSC04915.JPG
7d87b85065,office,291,8,0.049643222242593765,76.18142700195312,0.8699899911880493,0.24885071087783472,0.7511492891221653,0.06,0,0,0,0,0,0.0,0.8111492891221652,data/7d87b85065/dslr/resized_undistorted_images/DSC04507.JPG
c8d099ecd8,office,1174,8,0.05887368321418762,61.32837677001953,0.8925697803497314,0.24899419215902774,0.7510058078409723,0.06,0,0,0,0,0,0.0,0.8110058078409723,data/c8d099ecd8/dslr/resized_undistorted_images/02dd3b53_DSC06807.JPG
ca0e09014e,office,627,8,0.048733897507190704,82.89983367919922,0.8795645236968994,0.24958987161790963,0.7504101283820903,0.06,0,0,0,0,0,0.0,0.8104101283820904,data/ca0e09014e/dslr/resized_undistorted_images/DSC07204.JPG
30f4a2b44d,office,316,8,0.049185819923877716,76.87815856933594,0.8651429414749146,0.25209069606501683,0.7479093039349831,0.06,0,0,0,0,0,0.0,0.8079093039349832,data/30f4a2b44d/dslr/resized_undistorted_images/DSC08961.JPG
c8fc01c453,kitchen,1205,8,0.03669130802154541,45.91642761230469,0.9053191542625427,0.07890146345165093,0.9210985365483491,0.02,0,0,54,42,138,-0.134,0.8070985365483491,data/c8fc01c453/dslr/resized_undistorted_images/1e4c4cfd_DSC00907.JPG
49c758655e,apartment,288,8,0.0559060275554657,46.25559997558594,0.8328391313552856,0.25316976001467495,0.746830239985325,0.06,0,0,0,0,0,0.0,0.8068302399853251,data/49c758655e/dslr/resized_undistorted_images/DSC05340.JPG
7c31bccde5,bedroom / hotel,2128,8,0.04969262331724167,56.83674621582031,0.8631316423416138,0.21367366546431432,0.7863263345356857,0.02,0,0,0,0,0,0.0,0.8063263345356857,data/7c31bccde5/dslr/resized_undistorted_images/b9951947_DSC09011.JPG
c9a8357e8f,classroom,535,8,0.051189254969358444,67.25090789794922,0.8638098239898682,0.24392708804899904,0.756072911951001,0.05,0,0,0,0,0,0.0,0.8060729119510011,data/c9a8357e8f/dslr/resized_undistorted_images/02dd3b53_DSC02228.JPG
f0b0a42ba3,copy / mail room,1300,8,0.047749560326337814,74.40475463867188,0.8927726149559021,0.21395276750511466,0.7860472324948853,0.02,0,0,0,0,0,0.0,0.8060472324948853,data/f0b0a42ba3/dslr/resized_undistorted_images/DSC00987.JPG
0b0bb941b7,Table Tennis room,1307,8,0.049088846892118454,69.85087585449219,0.9123504161834717,0.19424937335983178,0.8057506266401682,0.0,0,0,0,0,0,0.0,0.8057506266401682,data/0b0bb941b7/dslr/resized_undistorted_images/7458f003_DSC01071.JPG
f2dc06b1d2,copy / mail room,725,8,0.045976653695106506,80.28488159179688,0.8938896656036377,0.21555918179666156,0.7844408182033384,0.02,0,0,0,0,0,0.0,0.8044408182033385,data/f2dc06b1d2/dslr/resized_undistorted_images/DSC07325.JPG
4bc04e0cde,conference room,78,8,0.045402150601148605,80.11088562011719,0.822662889957428,0.27558302763913894,0.7244169723608611,0.08,0,0,0,0,0,0.0,0.8044169723608611,data/4bc04e0cde/dslr/resized_undistorted_images/DSC00953.JPG
e1fb8626c8,apartment,2437,8,0.055243704468011856,67.03437805175781,0.8751063942909241,0.2563178446036302,0.7436821553963697,0.06,0,0,0,0,0,0.0,0.8036821553963698,data/e1fb8626c8/dslr/resized_undistorted_images/02dd3b53_DSC05099.JPG
95450f0c4e,apartment,1287,8,0.05601580813527107,51.89898681640625,0.841293215751648,0.25836807359417935,0.7416319264058207,0.06,0,0,0,0,0,0.0,0.8016319264058207,data/95450f0c4e/dslr/resized_undistorted_images/65afa241_DSC07732.JPG
09c1414f1b,living room / lounge,2391,8,0.05009514093399048,64.24044036865234,0.8109840154647827,0.2784684090631362,0.7215315909368638,0.08,0,0,0,0,0,0.0,0.8015315909368638,data/09c1414f1b/dslr/resized_undistorted_images/DSC05456.JPG
e69064f2f3,living room / lounge,1276,8,0.05756916105747223,65.3760757446289,0.8608976006507874,0.2786140704109697,0.7213859295890304,0.08,0,0,0,0,0,0.0,0.8013859295890303,data/e69064f2f3/dslr/resized_undistorted_images/DSC09085.JPG
067e2e4e61,apartment,1183,8,0.05130635201931,61.78834915161133,0.8343783617019653,0.2591476932888168,0.7408523067111832,0.06,0,0,0,0,0,0.0,0.8008523067111832,data/067e2e4e61/dslr/resized_undistorted_images/f7226bb3_DSC03162.JPG
5f0fb991a7,bedroom / hotel,1083,8,0.04846494644880295,50.622867584228516,0.8333045244216919,0.2200203215532313,0.7799796784467687,0.02,0,0,0,0,0,0.0,0.7999796784467688,data/5f0fb991a7/dslr/resized_undistorted_images/dc974236_DSC01843.JPG
cd2e0629fe,bedroom / hotel,1702,8,0.05340676009654999,53.555728912353516,0.8713996410369873,0.22025664747235638,0.7797433525276436,0.02,0,0,0,0,0,0.0,0.7997433525276436,data/cd2e0629fe/dslr/resized_undistorted_images/efaa9bf6_DSC01094.JPG
a31b2ef388,apartment,1685,8,0.05649334192276001,55.510986328125,0.8506947755813599,0.2604345534357373,0.7395654465642627,0.06,0,0,0,0,0,0.0,0.7995654465642628,data/a31b2ef388/dslr/resized_undistorted_images/da76b75a_DSC07386.JPG
adf4ab4a53,apartment,922,8,0.04959748312830925,50.26567840576172,0.7934840321540833,0.2612480141990045,0.7387519858009954,0.06,0,0,0,0,0,0.0,0.7987519858009955,data/adf4ab4a53/dslr/resized_undistorted_images/efb1d924_DSC05801.JPG
49fe768553,bedroom / hotel,1386,8,0.05036409571766853,67.93632507324219,0.885452151298523,0.2213894234797374,0.7786105765202627,0.02,0,0,0,0,0,0.0,0.7986105765202627,data/49fe768553/dslr/resized_undistorted_images/f31beca7_DSC01732.JPG
eeddfe67f5,apartment,245,8,0.053465310484170914,62.911659240722656,0.8481116890907288,0.2615113189703929,0.7384886810296071,0.06,0,0,0,0,0,0.0,0.798488681029607,data/eeddfe67f5/dslr/resized_undistorted_images/DSC00457.JPG
9cfea269dd,bedroom / hotel,2042,8,0.04674875736236572,72.863525390625,0.8742453455924988,0.22153072044592176,0.7784692795540782,0.02,0,0,0,0,0,0.0,0.7984692795540782,data/9cfea269dd/dslr/resized_undistorted_images/cd52bae4_DSC04535.JPG
0b031f3119,office,289,8,0.04972372576594353,81.2049331665039,0.8675731420516968,0.26226526301053693,0.7377347369894631,0.06,0,0,0,0,0,0.0,0.7977347369894632,data/0b031f3119/dslr/resized_undistorted_images/DSC01407.JPG
3a3745a437,apartment,1748,8,0.05858460068702698,57.658084869384766,0.8657812476158142,0.263406596163321,0.736593403836679,0.06,0,0,0,0,0,0.0,0.7965934038366791,data/3a3745a437/dslr/resized_undistorted_images/5753f2ad_DSC02665.JPG
fe94fc30cf,bedroom / hotel,309,8,0.04721347987651825,54.47907257080078,0.8302193880081177,0.2239827940686549,0.776017205931345,0.02,0,0,0,0,0,0.0,0.7960172059313451,data/fe94fc30cf/dslr/resized_undistorted_images/DSC09999.JPG
acc5c94ec9,conference room,676,8,0.05131001025438309,99.34982299804688,0.8968051671981812,0.28412860583349714,0.7158713941665029,0.08,0,0,0,0,0,0.0,0.7958713941665029,data/acc5c94ec9/dslr/resized_undistorted_images/DSC03884.JPG
39705fbdf1,conference room,1819,8,0.056722044944763184,85.82975769042969,0.8974301815032959,0.28514188195609086,0.7148581180439091,0.08,0,0,0,0,0,0.0,0.794858118043909,data/39705fbdf1/dslr/resized_undistorted_images/02dd3b53_DSC03148.JPG
c465f388d1,bedroom / hotel,1392,8,0.052318133413791656,60.607505798339844,0.8750166296958923,0.22602128594792886,0.7739787140520711,0.02,0,0,0,0,0,0.0,0.7939787140520711,data/c465f388d1/dslr/resized_undistorted_images/e55dc5aa_DSC06026.JPG
aaa9c251de,apartment,2091,8,0.053242094814777374,63.230621337890625,0.8420345783233643,0.2663640878305388,0.7336359121694612,0.06,0,0,0,0,0,0.0,0.7936359121694612,data/aaa9c251de/dslr/resized_undistorted_images/f2405ef4_DSC08539.JPG
